vacc_date,Zip,count_given,dose_nbr,protocol
3/18/2021,37215,3,1,one-shot
3/18/2021,37215,109,2,two-shot
3/18/2021,37216,202,1,two-shot
3/18/2021,37216,2,1,one-shot
3/18/2021,37216,54,2,two-shot
3/18/2021,37217,114,1,two-shot
3/18/2021,37217,7,1,one-shot
3/18/2021,37217,46,2,two-shot
3/18/2021,37218,100,1,two-shot
3/18/2021,37218,1,1,one-shot
3/18/2021,37218,56,2,two-shot
3/18/2021,37219,15,1,two-shot
3/18/2021,37219,3,2,two-shot
3/18/2021,37220,57,1,two-shot
3/18/2021,37220,25,2,two-shot
3/18/2021,37221,283,1,two-shot
3/18/2021,37221,7,1,one-shot
3/18/2021,37221,139,2,two-shot
3/18/2021,37228,7,1,two-shot
3/18/2021,37228,4,2,two-shot
3/18/2021,,55,1,two-shot
3/18/2021,,4,1,one-shot
3/18/2021,,28,2,two-shot
3/19/2021,37013,351,1,two-shot
3/19/2021,37013,70,1,one-shot
3/19/2021,37013,247,2,two-shot
3/19/2021,37027,7,1,two-shot
3/19/2021,37027,12,2,two-shot
3/19/2021,37072,160,1,two-shot
3/19/2021,37072,19,1,one-shot
3/19/2021,37072,104,2,two-shot
3/19/2021,37076,236,1,two-shot
3/19/2021,37076,27,1,one-shot
3/19/2021,37076,134,2,two-shot
3/19/2021,37080,37,1,two-shot
3/19/2021,37080,2,1,one-shot
3/19/2021,37080,42,2,two-shot
3/19/2021,37115,128,1,two-shot
3/19/2021,37115,24,1,one-shot
3/19/2021,37115,108,2,two-shot
3/19/2021,37138,152,1,two-shot
3/19/2021,37138,11,1,one-shot
3/19/2021,37138,81,2,two-shot
3/19/2021,37189,17,1,two-shot
3/19/2021,37189,2,1,one-shot
3/19/2021,37189,22,2,two-shot
3/19/2021,37201,13,1,two-shot
3/19/2021,37201,1,1,one-shot
3/19/2021,37201,4,2,two-shot
3/19/2021,37203,132,1,two-shot
3/19/2021,37203,29,1,one-shot
3/19/2021,37203,69,2,two-shot
3/19/2021,37204,104,1,two-shot
3/19/2021,37204,6,1,one-shot
3/19/2021,37204,93,2,two-shot
3/19/2021,37205,145,1,two-shot
3/19/2021,37205,5,1,one-shot
3/19/2021,37205,193,2,two-shot
3/19/2021,37206,216,1,two-shot
3/19/2021,37206,33,1,one-shot
3/19/2021,37206,120,2,two-shot
3/19/2021,37207,192,1,two-shot
3/19/2021,37207,39,1,one-shot
3/19/2021,37207,133,2,two-shot
3/19/2021,37208,107,1,two-shot
3/19/2021,37208,12,1,one-shot
3/19/2021,37208,64,2,two-shot
3/19/2021,37209,229,1,two-shot
3/19/2021,37209,20,1,one-shot
3/19/2021,37209,188,2,two-shot
3/19/2021,37210,60,1,two-shot
3/19/2021,37210,14,1,one-shot
3/19/2021,37210,54,2,two-shot
3/19/2021,37211,366,1,two-shot
3/19/2021,37211,45,1,one-shot
3/19/2021,37211,312,2,two-shot
3/19/2021,37212,145,1,two-shot
3/19/2021,37212,4,1,one-shot
3/19/2021,37212,80,2,two-shot
3/19/2021,37213,,,two-shot
3/19/2021,37213,,,one-shot
3/19/2021,37213,3,2,two-shot
3/19/2021,37214,210,1,two-shot
3/19/2021,37214,24,1,one-shot
3/19/2021,37214,121,2,two-shot
3/19/2021,37215,170,1,two-shot
3/19/2021,37215,10,1,one-shot
3/19/2021,37215,177,2,two-shot
3/19/2021,37216,149,1,two-shot
3/19/2021,37216,25,1,one-shot
3/19/2021,37216,79,2,two-shot
3/19/2021,37217,111,1,two-shot
3/19/2021,37217,12,1,one-shot
3/19/2021,37217,92,2,two-shot
3/19/2021,37218,91,1,two-shot
3/19/2021,37218,9,1,one-shot
3/19/2021,37218,142,2,two-shot
3/19/2021,37219,14,1,two-shot
3/19/2021,37219,4,2,two-shot
3/19/2021,37220,47,1,two-shot
3/19/2021,37220,2,1,one-shot
3/19/2021,37220,44,2,two-shot
3/19/2021,37221,299,1,two-shot
3/19/2021,37221,18,1,one-shot
3/19/2021,37221,317,2,two-shot
3/19/2021,37228,9,1,two-shot
3/19/2021,37228,1,1,one-shot
3/19/2021,37228,10,2,two-shot
3/19/2021,,72,1,two-shot
3/19/2021,,6,1,one-shot
3/19/2021,,62,2,two-shot
3/20/2021,37013,296,1,two-shot
3/20/2021,37013,563,1,one-shot
3/20/2021,37013,162,2,two-shot
3/20/2021,37027,3,1,two-shot
3/20/2021,37027,28,1,one-shot
3/20/2021,37069,,,two-shot
3/20/2021,37069,,,one-shot
3/20/2021,37072,89,1,two-shot
3/20/2021,37072,162,1,one-shot
3/20/2021,37072,73,2,two-shot
3/20/2021,37076,121,1,two-shot
3/20/2021,37076,349,1,one-shot
3/20/2021,37076,128,2,two-shot
3/20/2021,37080,13,1,two-shot
3/20/2021,37080,22,1,one-shot
3/20/2021,37080,15,2,two-shot
3/20/2021,37115,115,1,two-shot
3/20/2021,37115,269,1,one-shot
3/20/2021,37115,73,2,two-shot
3/20/2021,37138,79,1,two-shot
3/20/2021,37138,173,1,one-shot
3/20/2021,37138,83,2,two-shot
3/20/2021,37189,6,1,two-shot
3/20/2021,37189,41,1,one-shot
3/20/2021,37189,3,2,two-shot
3/20/2021,37201,12,1,two-shot
3/20/2021,37201,27,1,one-shot
3/20/2021,37201,3,2,two-shot
3/20/2021,37203,89,1,two-shot
3/20/2021,37203,268,1,one-shot
3/20/2021,37203,20,2,two-shot
3/20/2021,37204,50,1,two-shot
3/20/2021,37204,194,1,one-shot
3/20/2021,37204,45,2,two-shot
3/20/2021,37205,71,1,two-shot
3/20/2021,37205,258,1,one-shot
3/20/2021,37205,87,2,two-shot
3/20/2021,37206,134,1,two-shot
3/20/2021,37206,622,1,one-shot
3/20/2021,37206,54,2,two-shot
3/20/2021,37207,152,1,two-shot
3/20/2021,37207,440,1,one-shot
3/20/2021,37207,94,2,two-shot
3/20/2021,37208,82,1,two-shot
3/20/2021,37208,228,1,one-shot
3/20/2021,37208,36,2,two-shot
3/20/2021,37209,141,1,two-shot
3/20/2021,37209,388,1,one-shot
3/20/2021,37209,98,2,two-shot
3/20/2021,37210,46,1,two-shot
3/20/2021,37210,153,1,one-shot
3/20/2021,37210,27,2,two-shot
3/20/2021,37211,212,1,two-shot
3/20/2021,37211,586,1,one-shot
3/20/2021,37211,190,2,two-shot
3/20/2021,37212,85,1,two-shot
3/20/2021,37212,215,1,one-shot
3/20/2021,37212,39,2,two-shot
3/20/2021,37213,,,two-shot
3/20/2021,37213,,,one-shot
3/20/2021,37214,99,1,two-shot
3/20/2021,37214,395,1,one-shot
3/20/2021,37214,83,2,two-shot
3/20/2021,37215,69,1,two-shot
3/20/2021,37215,237,1,one-shot
3/20/2021,37215,90,2,two-shot
3/20/2021,37216,110,1,two-shot
3/20/2021,37216,390,1,one-shot
3/20/2021,37216,58,2,two-shot
3/20/2021,37217,88,1,two-shot
3/20/2021,37217,182,1,one-shot
3/20/2021,37217,61,2,two-shot
3/20/2021,37218,53,1,two-shot
3/20/2021,37218,134,1,one-shot
3/20/2021,37218,44,2,two-shot
3/20/2021,37219,3,1,two-shot
3/20/2021,37219,36,1,one-shot
3/20/2021,37219,3,2,two-shot
3/20/2021,37220,22,1,two-shot
3/20/2021,37220,62,1,one-shot
3/20/2021,37220,23,2,two-shot
3/20/2021,37221,154,1,two-shot
3/20/2021,37221,390,1,one-shot
3/20/2021,37221,165,2,two-shot
3/20/2021,37228,9,1,two-shot
3/20/2021,37228,11,1,one-shot
3/20/2021,37228,4,2,two-shot
3/20/2021,,80,1,two-shot
3/20/2021,,132,1,one-shot
3/20/2021,,21,2,two-shot
3/21/2021,37013,172,1,two-shot
3/21/2021,37013,4,1,one-shot
3/21/2021,37013,155,2,two-shot
3/21/2021,37027,8,1,two-shot
3/21/2021,37069,1,1,two-shot
3/21/2021,37072,38,1,two-shot
3/21/2021,37072,2,1,one-shot
3/21/2021,37072,45,2,two-shot
3/21/2021,37076,117,1,two-shot
3/21/2021,37076,2,1,one-shot
3/21/2021,37076,86,2,two-shot
3/21/2021,37080,9,1,two-shot
3/21/2021,37080,13,2,two-shot
3/21/2021,37115,63,1,two-shot
3/21/2021,37115,1,1,one-shot
3/21/2021,37115,66,2,two-shot
3/21/2021,37138,71,1,two-shot
3/21/2021,37138,37,2,two-shot
3/21/2021,37189,6,1,two-shot
3/21/2021,37189,16,2,two-shot
3/21/2021,37201,2,1,two-shot
3/21/2021,37201,3,2,two-shot
3/21/2021,37203,101,1,two-shot
3/21/2021,37203,44,2,two-shot
3/21/2021,37204,36,1,two-shot
3/21/2021,37204,1,1,one-shot
3/21/2021,37204,36,2,two-shot
3/21/2021,37205,74,1,two-shot
3/21/2021,37205,2,1,one-shot
3/21/2021,37205,95,2,two-shot
3/21/2021,37206,91,1,two-shot
3/21/2021,37206,3,1,one-shot
3/21/2021,37206,65,2,two-shot
3/21/2021,37207,68,1,two-shot
3/21/2021,37207,3,1,one-shot
3/21/2021,37207,85,2,two-shot
3/21/2021,37208,56,1,two-shot
3/21/2021,37208,36,2,two-shot
3/21/2021,37209,118,1,two-shot
3/21/2021,37209,92,2,two-shot
3/21/2021,37210,30,1,two-shot
3/21/2021,37210,1,1,one-shot
3/21/2021,37210,19,2,two-shot
3/21/2021,37211,170,1,two-shot
3/21/2021,37211,1,1,one-shot
3/21/2021,37211,164,2,two-shot
3/21/2021,37212,76,1,two-shot
3/21/2021,37212,50,2,two-shot
3/21/2021,37214,84,1,two-shot
3/21/2021,37214,1,1,one-shot
3/21/2021,37214,84,2,two-shot
3/21/2021,37215,70,1,two-shot
3/21/2021,37215,1,1,one-shot
3/21/2021,37215,75,2,two-shot
3/21/2021,37216,62,1,two-shot
3/21/2021,37216,1,1,one-shot
3/21/2021,37216,40,2,two-shot
3/21/2021,37217,59,1,two-shot
3/21/2021,37217,48,2,two-shot
3/21/2021,37218,21,1,two-shot
3/21/2021,37218,50,2,two-shot
3/21/2021,37219,4,1,two-shot
3/21/2021,37219,7,2,two-shot
3/21/2021,37220,24,1,two-shot
3/21/2021,37220,1,1,one-shot
3/21/2021,37220,18,2,two-shot
3/21/2021,37221,126,1,two-shot
3/21/2021,37221,123,2,two-shot
3/21/2021,37228,5,1,two-shot
3/21/2021,37228,4,2,two-shot
3/21/2021,,76,1,two-shot
3/21/2021,,9,2,two-shot
3/22/2021,37013,342,1,two-shot
3/22/2021,37013,8,1,one-shot
3/22/2021,37013,216,2,two-shot
3/22/2021,37027,12,1,two-shot
3/22/2021,37027,2,2,two-shot
3/22/2021,37069,2,1,two-shot
3/22/2021,37072,183,1,two-shot
3/22/2021,37072,4,1,one-shot
3/22/2021,37072,107,2,two-shot
3/22/2021,37076,209,1,two-shot
3/22/2021,37076,15,1,one-shot
3/22/2021,37076,122,2,two-shot
3/22/2021,37080,41,1,two-shot
3/22/2021,37080,23,2,two-shot
3/22/2021,37115,150,1,two-shot
3/22/2021,37115,6,1,one-shot
3/22/2021,37115,81,2,two-shot
3/22/2021,37138,137,1,two-shot
3/22/2021,37138,7,1,one-shot
3/22/2021,37138,84,2,two-shot
3/22/2021,37189,20,1,two-shot
3/22/2021,37189,1,1,one-shot
3/22/2021,37189,15,2,two-shot
3/22/2021,37201,18,1,two-shot
3/22/2021,37201,3,2,two-shot
3/22/2021,37203,181,1,two-shot
3/22/2021,37203,3,1,one-shot
3/22/2021,37203,42,2,two-shot
3/22/2021,37204,113,1,two-shot
3/22/2021,37204,3,1,one-shot
3/22/2021,37204,56,2,two-shot
3/22/2021,37205,182,1,two-shot
3/22/2021,37205,155,2,two-shot
3/22/2021,37206,253,1,two-shot
3/22/2021,37206,5,1,one-shot
3/22/2021,37206,86,2,two-shot
3/22/2021,37207,164,1,two-shot
3/22/2021,37207,1,1,one-shot
3/22/2021,37207,121,2,two-shot
3/22/2021,37208,116,1,two-shot
3/22/2021,37208,61,2,two-shot
3/22/2021,37209,290,1,two-shot
3/22/2021,37209,5,1,one-shot
3/22/2021,37209,124,2,two-shot
3/22/2021,37210,55,1,two-shot
3/22/2021,37210,1,1,one-shot
3/22/2021,37210,31,2,two-shot
3/22/2021,37211,364,1,two-shot
3/22/2021,37211,7,1,one-shot
3/22/2021,37211,185,2,two-shot
3/22/2021,37212,171,1,two-shot
3/22/2021,37212,6,1,one-shot
3/22/2021,37212,56,2,two-shot
3/22/2021,37214,202,1,two-shot
3/22/2021,37214,8,1,one-shot
3/22/2021,37214,95,2,two-shot
3/22/2021,37215,173,1,two-shot
3/22/2021,37215,6,1,one-shot
3/22/2021,37215,133,2,two-shot
3/22/2021,37216,148,1,two-shot
3/22/2021,37216,5,1,one-shot
3/22/2021,37216,76,2,two-shot
3/22/2021,37217,107,1,two-shot
3/22/2021,37217,5,1,one-shot
3/22/2021,37217,73,2,two-shot
3/22/2021,37218,43,1,two-shot
3/22/2021,37218,72,2,two-shot
3/22/2021,37219,19,1,two-shot
3/22/2021,37219,6,2,two-shot
3/22/2021,37220,41,1,two-shot
3/22/2021,37220,42,2,two-shot
3/22/2021,37221,298,1,two-shot
3/22/2021,37221,2,1,one-shot
3/22/2021,37221,234,2,two-shot
3/22/2021,37228,7,1,two-shot
3/22/2021,37228,4,2,two-shot
3/22/2021,,109,1,two-shot
3/22/2021,,1,1,one-shot
3/22/2021,,35,2,two-shot
3/23/2021,37013,396,1,two-shot
3/23/2021,37013,22,1,one-shot
3/23/2021,37013,198,2,two-shot
3/23/2021,37027,18,1,two-shot
3/23/2021,37027,6,2,two-shot
3/23/2021,37072,168,1,two-shot
3/23/2021,37072,6,1,one-shot
3/23/2021,37072,135,2,two-shot
3/23/2021,37076,236,1,two-shot
3/23/2021,37076,9,1,one-shot
3/23/2021,37076,128,2,two-shot
3/23/2021,37080,43,1,two-shot
3/23/2021,37080,28,2,two-shot
3/23/2021,37115,206,1,two-shot
3/23/2021,37115,20,1,one-shot
3/23/2021,37115,90,2,two-shot
3/23/2021,37138,134,1,two-shot
3/23/2021,37138,6,1,one-shot
3/23/2021,37138,83,2,two-shot
3/23/2021,37189,34,1,two-shot
3/23/2021,37189,3,1,one-shot
3/23/2021,37189,19,2,two-shot
3/23/2021,37201,11,1,two-shot
3/23/2021,37201,2,2,two-shot
3/23/2021,37203,225,1,two-shot
3/23/2021,37203,5,1,one-shot
3/23/2021,37203,47,2,two-shot
3/23/2021,37204,124,1,two-shot
3/23/2021,37204,4,1,one-shot
3/23/2021,37204,54,2,two-shot
3/23/2021,37205,156,1,two-shot
3/23/2021,37205,1,1,one-shot
3/23/2021,37205,153,2,two-shot
3/23/2021,37206,270,1,two-shot
3/23/2021,37206,7,1,one-shot
3/23/2021,37206,110,2,two-shot
3/23/2021,37207,200,1,two-shot
3/23/2021,37207,3,1,one-shot
3/23/2021,37207,120,2,two-shot
3/23/2021,37208,135,1,two-shot
3/23/2021,37208,1,1,one-shot
3/23/2021,37208,55,2,two-shot
3/23/2021,37209,294,1,two-shot
3/23/2021,37209,6,1,one-shot
3/23/2021,37209,88,2,two-shot
3/23/2021,37210,77,1,two-shot
3/23/2021,37210,20,1,one-shot
3/23/2021,37210,27,2,two-shot
3/23/2021,37211,347,1,two-shot
3/23/2021,37211,10,1,one-shot
3/23/2021,37211,197,2,two-shot
3/23/2021,37212,156,1,two-shot
3/23/2021,37212,2,1,one-shot
3/23/2021,37212,69,2,two-shot
3/23/2021,37213,3,1,two-shot
3/23/2021,37213,1,2,two-shot
3/23/2021,37214,202,1,two-shot
3/23/2021,37214,11,1,one-shot
3/23/2021,37214,92,2,two-shot
3/23/2021,37215,172,1,two-shot
3/23/2021,37215,4,1,one-shot
3/23/2021,37215,152,2,two-shot
3/23/2021,37216,174,1,two-shot
3/23/2021,37216,4,1,one-shot
3/23/2021,37216,86,2,two-shot
3/23/2021,37217,130,1,two-shot
3/23/2021,37217,5,1,one-shot
3/23/2021,37217,69,2,two-shot
3/23/2021,37218,69,1,two-shot
3/23/2021,37218,2,1,one-shot
3/23/2021,37218,71,2,two-shot
3/23/2021,37219,9,1,two-shot
3/23/2021,37219,7,2,two-shot
3/23/2021,37220,48,1,two-shot
3/23/2021,37220,43,2,two-shot
3/23/2021,37221,254,1,two-shot
3/23/2021,37221,2,1,one-shot
3/23/2021,37221,182,2,two-shot
3/23/2021,37228,8,1,two-shot
3/23/2021,37228,1,1,one-shot
3/23/2021,37228,2,2,two-shot
3/23/2021,,92,1,two-shot
3/23/2021,,3,1,one-shot
3/23/2021,,42,2,two-shot
3/24/2021,37013,455,1,two-shot
3/24/2021,37013,14,1,one-shot
3/24/2021,37013,176,2,two-shot
3/24/2021,37027,20,1,two-shot
3/24/2021,37027,2,2,two-shot
3/24/2021,37069,1,1,two-shot
3/24/2021,37072,143,1,two-shot
3/24/2021,37072,13,1,one-shot
3/24/2021,37072,105,2,two-shot
3/24/2021,37076,260,1,two-shot
3/24/2021,37076,7,1,one-shot
3/24/2021,37076,137,2,two-shot
3/24/2021,37080,23,1,two-shot
3/24/2021,37080,33,2,two-shot
3/24/2021,37115,154,1,two-shot
3/24/2021,37115,16,1,one-shot
3/24/2021,37115,81,2,two-shot
3/24/2021,37138,136,1,two-shot
3/24/2021,37138,12,1,one-shot
3/24/2021,37138,86,2,two-shot
3/24/2021,37189,15,1,two-shot
3/24/2021,37189,15,2,two-shot
3/24/2021,37201,10,1,two-shot
3/24/2021,37201,14,1,one-shot
3/24/2021,37201,1,2,two-shot
3/24/2021,37203,194,1,two-shot
3/24/2021,37203,14,1,one-shot
3/24/2021,37203,36,2,two-shot
3/24/2021,37204,125,1,two-shot
3/24/2021,37204,8,1,one-shot
3/24/2021,37204,68,2,two-shot
3/24/2021,37205,192,1,two-shot
3/24/2021,37205,4,1,one-shot
3/24/2021,37205,165,2,two-shot
3/24/2021,37206,252,1,two-shot
3/24/2021,37206,6,1,one-shot
3/24/2021,37206,92,2,two-shot
3/24/2021,37207,154,1,two-shot
3/24/2021,37207,9,1,one-shot
3/24/2021,37207,117,2,two-shot
3/24/2021,37208,95,1,two-shot
3/24/2021,37208,6,1,one-shot
3/24/2021,37208,48,2,two-shot
3/24/2021,37209,294,1,two-shot
3/24/2021,37209,71,1,one-shot
3/24/2021,37209,107,2,two-shot
3/24/2021,37210,125,1,two-shot
3/24/2021,37210,4,1,one-shot
3/24/2021,37210,28,2,two-shot
3/24/2021,37211,494,1,two-shot
3/24/2021,37211,13,1,one-shot
3/24/2021,37211,177,2,two-shot
3/24/2021,37212,138,1,two-shot
3/24/2021,37212,1,1,one-shot
3/24/2021,37212,53,2,two-shot
3/24/2021,37213,5,1,two-shot
3/24/2021,37214,206,1,two-shot
3/24/2021,37214,8,1,one-shot
3/24/2021,37214,103,2,two-shot
3/24/2021,37215,170,1,two-shot
3/24/2021,37215,1,1,one-shot
3/24/2021,37215,133,2,two-shot
3/24/2021,37216,188,1,two-shot
3/24/2021,37216,11,1,one-shot
3/24/2021,37216,67,2,two-shot
3/24/2021,37217,190,1,two-shot
3/24/2021,37217,3,1,one-shot
3/24/2021,37217,80,2,two-shot
3/24/2021,37218,65,1,two-shot
3/24/2021,37218,19,1,one-shot
3/24/2021,37218,75,2,two-shot
3/24/2021,37219,13,1,two-shot
3/24/2021,37219,7,2,two-shot
3/24/2021,37220,52,1,two-shot
3/24/2021,37220,2,1,one-shot
3/24/2021,37220,43,2,two-shot
3/24/2021,37221,275,1,two-shot
3/24/2021,37221,5,1,one-shot
3/24/2021,37221,217,2,two-shot
3/24/2021,37228,15,1,two-shot
3/24/2021,37228,2,2,two-shot
3/24/2021,,102,1,two-shot
3/24/2021,,3,1,one-shot
3/24/2021,,39,2,two-shot
3/25/2021,37013,394,1,two-shot
3/25/2021,37013,34,1,one-shot
3/25/2021,37013,154,2,two-shot
3/25/2021,37027,9,1,two-shot
3/25/2021,37027,1,2,two-shot
3/25/2021,37069,2,2,two-shot
3/25/2021,37072,134,1,two-shot
3/25/2021,37072,15,1,one-shot
3/25/2021,37072,73,2,two-shot
3/25/2021,37076,158,1,two-shot
3/25/2021,37076,19,1,one-shot
3/25/2021,37076,116,2,two-shot
3/25/2021,37080,34,1,two-shot
3/25/2021,37080,1,1,one-shot
3/25/2021,37080,23,2,two-shot
3/25/2021,37115,181,1,two-shot
3/25/2021,37115,10,1,one-shot
3/25/2021,37115,64,2,two-shot
3/25/2021,37138,130,1,two-shot
3/25/2021,37138,16,1,one-shot
3/25/2021,37138,126,2,two-shot
3/25/2021,37189,24,1,two-shot
3/25/2021,37189,5,2,two-shot
3/25/2021,37201,13,1,two-shot
3/25/2021,37201,11,1,one-shot
3/25/2021,37201,2,2,two-shot
3/25/2021,37203,170,1,two-shot
3/25/2021,37203,26,1,one-shot
3/25/2021,37203,79,2,two-shot
3/25/2021,37204,136,1,two-shot
3/25/2021,37204,10,1,one-shot
3/25/2021,37204,54,2,two-shot
3/25/2021,37205,151,1,two-shot
3/25/2021,37205,16,1,one-shot
3/25/2021,37205,131,2,two-shot
3/25/2021,37206,228,1,two-shot
3/25/2021,37206,14,1,one-shot
3/25/2021,37206,71,2,two-shot
3/25/2021,37207,184,1,two-shot
3/25/2021,37207,9,1,one-shot
3/25/2021,37207,100,2,two-shot
3/25/2021,37208,99,1,two-shot
3/25/2021,37208,7,1,one-shot
3/25/2021,37208,46,2,two-shot
3/25/2021,37209,297,1,two-shot
3/25/2021,37209,76,1,one-shot
3/25/2021,37209,114,2,two-shot
3/25/2021,37210,91,1,two-shot
3/25/2021,37210,1,1,one-shot
3/25/2021,37210,21,2,two-shot
3/25/2021,37211,431,1,two-shot
3/25/2021,37211,34,1,one-shot
3/25/2021,37211,161,2,two-shot
3/25/2021,37212,170,1,two-shot
3/25/2021,37212,6,1,one-shot
3/25/2021,37212,63,2,two-shot
3/25/2021,37213,2,1,two-shot
3/25/2021,37213,1,1,one-shot
3/25/2021,37214,176,1,two-shot
3/25/2021,37214,16,1,one-shot
3/25/2021,37214,91,2,two-shot
3/25/2021,37215,163,1,two-shot
3/25/2021,37215,9,1,one-shot
3/25/2021,37215,124,2,two-shot
3/25/2021,37216,140,1,two-shot
3/25/2021,37216,11,1,one-shot
3/25/2021,37216,57,2,two-shot
3/25/2021,37217,127,1,two-shot
3/25/2021,37217,7,1,one-shot
3/25/2021,37217,63,2,two-shot
3/25/2021,37218,69,1,two-shot
3/25/2021,37218,32,1,one-shot
3/25/2021,37218,61,2,two-shot
3/25/2021,37219,14,1,two-shot
3/25/2021,37219,2,1,one-shot
3/25/2021,37219,5,2,two-shot
3/25/2021,37220,46,1,two-shot
3/25/2021,37220,2,1,one-shot
3/25/2021,37220,48,2,two-shot
3/25/2021,37221,225,1,two-shot
3/25/2021,37221,18,1,one-shot
3/25/2021,37221,184,2,two-shot
3/25/2021,37228,13,1,two-shot
3/25/2021,37228,8,2,two-shot
3/25/2021,,83,1,two-shot
3/25/2021,,14,1,one-shot
3/25/2021,,31,2,two-shot
3/26/2021,37013,492,1,two-shot
3/26/2021,37013,85,1,one-shot
3/26/2021,37013,264,2,two-shot
3/26/2021,37027,8,1,two-shot
3/26/2021,37027,1,1,one-shot
3/26/2021,37027,7,2,two-shot
3/26/2021,37069,2,2,two-shot
3/26/2021,37072,161,1,two-shot
3/26/2021,37072,10,1,one-shot
3/26/2021,37072,116,2,two-shot
3/26/2021,37076,237,1,two-shot
3/26/2021,37076,18,1,one-shot
3/26/2021,37076,179,2,two-shot
3/26/2021,37080,33,1,two-shot
3/26/2021,37080,1,1,one-shot
3/26/2021,37080,38,2,two-shot
3/26/2021,37115,199,1,two-shot
3/26/2021,37115,15,1,one-shot
3/26/2021,37115,232,2,two-shot
3/26/2021,37138,137,1,two-shot
3/26/2021,37138,6,1,one-shot
3/26/2021,37138,125,2,two-shot
3/26/2021,37189,25,1,two-shot
3/26/2021,37189,3,1,one-shot
3/26/2021,37189,21,2,two-shot
3/26/2021,37201,18,1,two-shot
3/26/2021,37201,8,1,one-shot
3/26/2021,37201,7,2,two-shot
3/26/2021,37203,198,1,two-shot
3/26/2021,37203,33,1,one-shot
3/26/2021,37203,68,2,two-shot
3/26/2021,37204,137,1,two-shot
3/26/2021,37204,9,1,one-shot
3/26/2021,37204,85,2,two-shot
3/26/2021,37205,206,1,two-shot
3/26/2021,37205,14,1,one-shot
3/26/2021,37205,192,2,two-shot
3/26/2021,37206,224,1,two-shot
3/26/2021,37206,18,1,one-shot
3/26/2021,37206,132,2,two-shot
3/26/2021,37207,190,1,two-shot
3/26/2021,37207,19,1,one-shot
3/26/2021,37207,135,2,two-shot
3/26/2021,37208,131,1,two-shot
3/26/2021,37208,15,1,one-shot
3/26/2021,37208,91,2,two-shot
3/26/2021,37209,306,1,two-shot
3/26/2021,37209,48,1,one-shot
3/26/2021,37209,169,2,two-shot
3/26/2021,37210,92,1,two-shot
3/26/2021,37210,9,1,one-shot
3/26/2021,37210,54,2,two-shot
3/26/2021,37211,471,1,two-shot
3/26/2021,37211,63,1,one-shot
3/26/2021,37211,338,2,two-shot
3/26/2021,37212,188,1,two-shot
3/26/2021,37212,6,1,one-shot
3/26/2021,37212,77,2,two-shot
3/26/2021,37213,1,2,two-shot
3/26/2021,37214,240,1,two-shot
3/26/2021,37214,13,1,one-shot
3/26/2021,37214,126,2,two-shot
3/26/2021,37215,192,1,two-shot
3/26/2021,37215,6,1,one-shot
3/26/2021,37215,198,2,two-shot
3/26/2021,37216,150,1,two-shot
3/26/2021,37216,8,1,one-shot
3/26/2021,37216,97,2,two-shot
3/26/2021,37217,153,1,two-shot
3/26/2021,37217,34,1,one-shot
3/26/2021,37217,101,2,two-shot
3/26/2021,37218,84,1,two-shot
3/26/2021,37218,7,1,one-shot
3/26/2021,37218,85,2,two-shot
3/26/2021,37219,14,1,two-shot
3/26/2021,37219,13,2,two-shot
3/26/2021,37220,42,1,two-shot
3/26/2021,37220,3,1,one-shot
3/26/2021,37220,51,2,two-shot
3/26/2021,37221,294,1,two-shot
3/26/2021,37221,24,1,one-shot
3/26/2021,37221,260,2,two-shot
3/26/2021,37228,8,1,two-shot
3/26/2021,37228,3,1,one-shot
3/26/2021,37228,3,2,two-shot
3/26/2021,,102,1,two-shot
3/26/2021,,11,1,one-shot
3/26/2021,,110,2,two-shot
3/27/2021,37013,281,1,two-shot
3/27/2021,37013,44,1,one-shot
3/27/2021,37013,228,2,two-shot
3/27/2021,37027,4,1,two-shot
3/27/2021,37027,2,2,two-shot
3/27/2021,37069,2,2,two-shot
3/27/2021,37072,70,1,two-shot
3/27/2021,37072,10,1,one-shot
3/27/2021,37072,60,2,two-shot
3/27/2021,37076,148,1,two-shot
3/27/2021,37076,10,1,one-shot
3/27/2021,37076,117,2,two-shot
3/27/2021,37080,11,1,two-shot
3/27/2021,37080,6,2,two-shot
3/27/2021,37115,91,1,two-shot
3/27/2021,37115,9,1,one-shot
3/27/2021,37115,97,2,two-shot
3/27/2021,37138,74,1,two-shot
3/27/2021,37138,7,1,one-shot
3/27/2021,37138,44,2,two-shot
3/27/2021,37189,7,1,two-shot
3/27/2021,37189,3,1,one-shot
3/27/2021,37189,8,2,two-shot
3/27/2021,37201,13,1,two-shot
3/27/2021,37201,3,2,two-shot
3/27/2021,37203,104,1,two-shot
3/27/2021,37203,6,1,one-shot
3/27/2021,37203,53,2,two-shot
3/27/2021,37204,89,1,two-shot
3/27/2021,37204,11,1,one-shot
3/27/2021,37204,66,2,two-shot
3/27/2021,37205,112,1,two-shot
3/27/2021,37205,17,1,one-shot
3/27/2021,37205,141,2,two-shot
3/27/2021,37206,130,1,two-shot
3/27/2021,37206,10,1,one-shot
3/27/2021,37206,99,2,two-shot
3/27/2021,37207,151,1,two-shot
3/27/2021,37207,11,1,one-shot
3/27/2021,37207,144,2,two-shot
3/27/2021,37208,60,1,two-shot
3/27/2021,37208,2,1,one-shot
3/27/2021,37208,59,2,two-shot
